Plazoleta de Farray,Plazoleta de Farray,372864,372973
Plazoleta de Farray,Piscina Julio Navarro,372891,373328
Plazoleta de Farray,Le�n y Castillo,372987,374145
Castillo de la Luz,San Telmo,373034,374192
Plaza O'Shanahan,San Telmo,373059,373749
Piscina Julio Navarro,Torre Woermann,373122,373952
Ciudad de la Justicia,Cabildo de Gran Canaria,373139,374100
Teatro P�rez Gald�s,Le�n y Castillo,373150,373810
Torre Las Palmas,Gabinete Literario,373188,374160
Torre Woermann,Base Naval,373383,373818
Plaza de Espa�a (elect.),Oficina S�tycleta (elect.),373515,373928
Plaza del Pilar,Torre Las Palmas,373564,374337
San Telmo,Plaza O'Shanahan,373609,374122
Gabinete Literario,Obelisco,373639,374103
Plaza de la feria ,Plaza O'Shanahan,373660,373881
Mercado Central,Castillo de la Luz,373696,374512
Autoridad portuaria,Base Naval,373705,374408
Base Naval,Castillo de la Luz,373765,374316
Ayuntamiento,Plazoleta de Farray,373816,374827
Las Canteras - Luis Morote,Plaza del Pilar,373868,374600
Obelisco,Castillo de la Luz,373941,375414
San Telmo,Churruca,374134,375657
San Telmo,Le�n y Castillo,374142,374413
Paseo de Chil - Av. Escaleritas,Cabildo de Gran Canaria,374239,374908
Teatro P�rez Gald�s,Le�n y Castillo,374248,374921
Parque Santa Catalina,Plaza de la feria ,374268,375369
Torre Woermann,Plaza de la feria ,374384,375815
Churruca,Parque Santa Catalina,374406,374950
Base Naval,Cabildo de Gran Canaria,374423,375284
Plaza de la feria ,Plaza O'Shanahan,374431,374725
Obelisco,Paseo de Chil - Av. Escaleritas,374519,375204
Hoya de la Plata,Vega de San Jos�,374537,375099
Oficina de la Sitycleta,San Telmo,374548,375414
Gabinete Literario,Gabinete Literario,374638,375261
Plaza del Pilar,Mercado Central,374657,375319
Obelisco,Plaza O'Shanahan,374701,375109
El Sebadal (elec.),Castillo de Mata (elect.),374729,376092
Plazoleta de Farray,Churruca,374779,375028
Mercado Central,Plaza de la feria ,374794,375832
Piscina Julio Navarro,IES Mesa y L�pez,374818,375335
Base Naval,Intermodal El Rinc�n,374880,375845
Plaza de la feria ,Base Naval,374881,375632
Plaza Manuel Becerra (elect.),Plaza de Espa�a (elect.),374967,375848
Plaza del Pilar,Teatro P�rez Gald�s,374976,376922
Oficina S�tycleta (elect.),San Bernardo,375019,375836
Plaza de la feria ,Torre Las Palmas,375037,375714
Plaza de Espa�a,Ayuntamiento,375042,375661
Plaza de la feria ,Paseo de Chil - Av. Escaleritas,375137,375932
Parque Santa Catalina,Plaza de la feria ,375143,376485
Torre Las Palmas,Cabildo de Gran Canaria,375176,376084
Parque Santa Catalina,Intermodal El Rinc�n,375217,376183
Plaza O'Shanahan,Plaza O'Shanahan,375318,375516
Churruca,San Telmo,375334,376734
Parque Santa Catalina,Plaza de Espa�a,375418,375748
Le�n y Castillo,San Telmo,375444,376004
Parque Santa Catalina,Castillo de la Luz,375485,375855
San Crist�bal,IES Mesa y L�pez,375522,377805
Plaza O'Shanahan,Vega de San Jos�,375540,376554
Le�n y Castillo,Le�n y Castillo,375637,375755
San Telmo,Parque Santa Catalina,375733,376971
Le�n y Castillo,Plaza de Espa�a,375785,376682
Plaza de la feria ,Plaza de Espa�a,375785,376751
Churruca,Las Canteras - Luis Morote,375859,376195
Plaza San Agust�n,Cabildo de Gran Canaria,375875,376497
Cabildo de Gran Canaria,Le�n y Castillo,375883,376196
Plaza San Agust�n,Cabildo de Gran Canaria,375907,376497
Torre Woermann,C.C. El Muelle,375928,376196
Churruca,Plaza de Espa�a,375985,376459
Ayuntamiento,Obelisco,376049,376745
Can�dromo,Castillo de Mata (elect.),376113,376448
Obelisco,Mercado Central,376178,377103
Plaza de la feria ,Piscina Julio Navarro,376233,376885
Piscina Julio Navarro,Oficina de la Sitycleta,376304,376792
Autoridad portuaria,Plaza del Pilar,376325,377283
Torre Woermann,Plaza San Agust�n,376377,379334
Villa de Zarauz,Obelisco,376422,377761
Barranquillo Don Zoilo,C.C. El Muelle,376453,377616
Autoridad portuaria,Las Canteras - Luis Morote,376465,377049
Torre Woermann,Plaza San Agust�n,376476,379345
Churruca,Plaza O'Shanahan,376494,383486
Ciudad Deportiva,Vega de San Jos�,376592,377090
Plaza O'Shanahan,Parque Santa Catalina,376661,377482
Paseo de Chil - Av. Escaleritas,San Bernardo,376731,377393
Gabinete Literario,Hoya de la Plata,376762,378107
San Crist�bal,Teatro P�rez Gald�s,376776,377551
Autoridad portuaria,Torre Woermann,376792,377146
Plaza Manuel Becerra,Churruca,376918,377686
Plaza O'Shanahan,Plaza O'Shanahan,377001,377525
Plaza O'Shanahan,Plaza de la feria ,377013,377333
Base Naval,Plaza O'Shanahan,377116,377588
Obelisco,Plaza del Pilar,377144,378417
Teatro P�rez Gald�s,Plaza de la feria ,377165,377692
San Telmo,Torre Las Palmas,377177,377903
Piscina Julio Navarro,Le�n y Castillo,377198,377528
Torre Woermann,Ciudad de la Justicia,377203,378826
Ciudad de la Justicia,Torre Las Palmas,377213,378655
Plaza San Agust�n,Cabildo de Gran Canaria,377256,377797
Ciudad de la Justicia,Castillo de la Luz,377299,379340
Plaza de la feria ,Plaza O'Shanahan,377362,377605
Plaza de la feria ,Plaza de Espa�a,377552,378596
Plaza de Espa�a (elect.),Castillo de la Luz,377560,378157
Ayuntamiento,Base Naval,377564,378028
Autoridad portuaria,Parque Santa Catalina,377566,377985
Plaza de Espa�a,C.C. El Muelle,377575,379380
Obelisco,Ayuntamiento,377664,378518
Autoridad portuaria,Plaza de Espa�a,377743,378405
Base Naval,Parque Santa Catalina,377799,377986
Mercado Central,Plaza de la feria ,377831,378647
Plaza O'Shanahan,San Telmo,377917,378405
Autoridad portuaria,Base Naval,378009,378734
Base Naval,Plaza O'Shanahan,378040,378730
Plaza O'Shanahan,Plaza de la feria ,378132,378411
Churruca,Gabinete Literario,378283,379676
Castillo de Mata (elect.),Can�dromo (electric),378310,382867
Le�n y Castillo,Teatro P�rez Gald�s,378345,379068
Plaza O'Shanahan,Plazoleta de Farray,378404,379190
Teatro P�rez Gald�s,Ayuntamiento,378409,379250
Torre Woermann,San Telmo,378444,380097
Le�n y Castillo,Plazoleta de Farray,378496,379428
San Bernardo,Obelisco,378608,378994
Villa de Zarauz,Hoya de la Plata,378689,378999
San Telmo,Las Canteras - Luis Morote,378750,379942
Le�n y Castillo,Base Naval,378821,379859
Ayuntamiento,Torre Las Palmas,378845,379238
Le�n y Castillo,IES Mesa y L�pez,378893,380370
Mercado Central,Las Canteras - Luis Morote,378900,379383
Mercado Central,Las Canteras - Luis Morote,378903,379379
Mercado Central,Obelisco,379000,379894
Obelisco,Torre Woermann,379035,380690
Obelisco,Torre Woermann,379044,380758
Torre Las Palmas,C.C. El Muelle,379045,379326
Plaza de la feria ,Plaza O'Shanahan,379070,379338
Parque Santa Catalina,Churruca,379119,380097
San Crist�bal,Plaza O'Shanahan,379136,380327
Plaza de la feria ,Parque del Estadio Insular,379247,380170
Autoridad portuaria,Parque Santa Catalina,379250,379657
Las Canteras - Luis Morote,Parque Santa Catalina,379271,379473
Parque Santa Catalina,Plaza del Pilar,379432,380143
Las Canteras - Luis Morote,Plaza O'Shanahan,379440,380607
C.C. El Muelle,Base Naval,379473,381320
Las Canteras - Luis Morote,Plaza O'Shanahan,379501,380612
Base Naval,Teatro P�rez Gald�s,379530,381856
Aparcamiento Sanap�,Oficina de la Sitycleta,379720,380740
Gabinete Literario,Churruca,379830,381078
Base Naval,Torre Woermann,380007,380490
Intermodal El Rinc�n,Plazoleta de Farray,380024,380620
C.C. La Minilla,Plaza de Espa�a,380028,380543
Castillo de la Luz,Plaza O'Shanahan,380042,381026
Plaza O'Shanahan,Torre Woermann,380098,381037
Plaza de la feria ,Plaza O'Shanahan,380190,380488
San Crist�bal,Base Naval,380231,381735
Ciudad de la Justicia,Base Naval,380255,381854
Castillo de Mata (elect.),Plaza Manuel Becerra (elect.),380265,381815
Parque Santa Catalina,Torre Woermann,380302,380576
Teatro P�rez Gald�s,Plaza de la feria ,380375,380789
Barranquillo Don Zoilo,Base Naval,380378,381271
Parque Santa Catalina,Plaza de Am�rica,380441,380974
Plaza de la feria ,Ayuntamiento,380481,380928
Parque Santa Catalina,Base Naval,380532,380764
Plaza de la feria ,Le�n y Castillo,380556,380718
Paseo de Chil - Av. Escaleritas,Base Naval,380556,381081
Plaza de la feria ,Ayuntamiento,380628,381181
Oficina S�tycleta (elect.),Plaza de Espa�a (elect.),380726,381239
Plazoleta de Farray,Plazoleta de Farray,380774,381066
Plaza de la feria ,Base Naval,380807,381857
Plaza de Espa�a,Castillo de la Luz,380963,381584
Plaza de Am�rica,Plazoleta de Farray,380989,381555
Base Naval,Churruca,381000,381579
Las Canteras - Luis Morote,Castillo de la Luz,381062,381595
Plazoleta de Farray,Intermodal El Rinc�n,381094,381720
Plazoleta de Farray,Mercado Central,381171,381384
Castillo de la Luz,C.C. El Muelle,381179,381508
Plaza de la feria ,Plaza de Espa�a,381263,382169
Plaza de Espa�a,Plaza del Pilar,381353,381754
San Telmo,Las Canteras - Luis Morote,381426,382653
Plazoleta de Farray,Churruca,381474,381707
Plaza de Espa�a,Plaza de la feria ,381498,382268
Plaza de Espa�a,Churruca,381527,381765
Mercado Central,Plazoleta de Farray,381667,381946
Churruca,Plazoleta de Farray,381800,382059
Oficina S�tycleta (elect.),Plaza de Espa�a (elect.),381804,382417
Plaza O'Shanahan,Torre Las Palmas,381827,382325
Le�n y Castillo,San Telmo,381865,382245
Base Naval,Torre Woermann,381960,382427
Le�n y Castillo,Gabinete Literario,382031,382659
Plaza de Am�rica,Base Naval,382068,382833
Churruca,San Bernardo,382082,383041
Le�n y Castillo,San Telmo,382185,382489
San Bernardo,San Bernardo,382210,382418
Churruca,Plazoleta de Farray,382232,382395
San Bernardo,Le�n y Castillo,382473,383204
Plaza Manuel Becerra,Parque Santa Catalina,382807,383336
Churruca,Plaza de Espa�a,382813,383124
Plaza de Espa�a,Torre Woermann,382880,383414
Castillo de la Luz,Plaza del Pilar,382891,383637
Plazoleta de Farray,Plaza Manuel Becerra,383019,383656
Castillo de Mata (elect.),Plaza de Espa�a (elect.),383133,383893
El Sebadal (elec.),Plaza de Espa�a (elect.),383158,384014
Plaza Manuel Becerra,Castillo de la Luz,383196,383647
Plaza del Pilar,Le�n y Castillo,383232,384772
Plaza de la feria ,San Telmo,383254,383548
Churruca,Plaza del Pilar,383295,383557
Barranquillo Don Zoilo,Barranquillo Don Zoilo,383455,383646
Torre Las Palmas,Plaza de Espa�a,383472,383836
Ayuntamiento,Plaza de Espa�a,383547,384110
Torre Las Palmas,Aparcamiento Sanap�,383581,384149
Base Naval,Teatro P�rez Gald�s,383601,384921
Ciudad de la Justicia,Cabildo de Gran Canaria,383615,384534
Barranquillo Don Zoilo,Plaza de Espa�a,383667,384209
Paseo de Chil - Av. Escaleritas,Plaza de Espa�a,383686,383960
San Telmo,Le�n y Castillo,383699,384176
Plaza de Espa�a,Plaza del Pilar,383710,384250
Parque Santa Catalina,Base Naval,383754,384170
Parque Santa Catalina,Base Naval,383813,384168
Torre Las Palmas,C.C. El Muelle,383830,384192
San Crist�bal,Base Naval,383926,385141
Ayuntamiento,Plaza de Espa�a,384163,384960
Plaza de Espa�a,Parque Santa Catalina,384270,384584
Castillo de Mata (elect.),Plaza de Espa�a (elect.),384349,385067
Torre Las Palmas,Las Canteras - Luis Morote,384474,385298
Torre Las Palmas,Las Canteras - Luis Morote,384494,385297
Plaza de Espa�a,Intermodal El Rinc�n,384498,385093
Parque Santa Catalina,Plaza Manuel Becerra,384543,385191
Piscina Julio Navarro,Plazoleta de Farray,384615,385564
Torre Las Palmas,Las Canteras - Luis Morote,384702,385299
Castillo de la Luz,Parque del Estadio Insular,384948,385633
Plaza de la feria ,Ayuntamiento,385009,385533
San Telmo,Barranquillo Don Zoilo,385081,385872
Plaza O'Shanahan,Ayuntamiento,385226,385550
C.C. El Muelle,Plaza O'Shanahan,385287,385972
Obelisco,Plaza de Espa�a,385340,386884
Cabildo de Gran Canaria,San Bernardo,385410,385680
Parque del Estadio Insular,Las Canteras - Luis Morote,385458,385940
Cabildo de Gran Canaria,Le�n y Castillo,385499,385860
Castillo de la Luz,Teatro P�rez Gald�s,385535,386757
Plaza de Espa�a,C.C. El Muelle,385555,386012
Plaza de Espa�a,Parque Santa Catalina,385556,386144
Parque Santa Catalina,Churruca,385557,385943
Torre Las Palmas,San Telmo,385608,386350
Plazoleta de Farray,IES Mesa y L�pez,385626,386072
Plazoleta de Farray,IES Mesa y L�pez,385655,387086
Gabinete Literario,Plaza de la feria ,385715,386229
Plazoleta de Farray,Torre Woermann,385744,386271
Plaza de Espa�a,Churruca,385759,386171
Plaza de Espa�a,Oficina de la Sitycleta,385765,386675
Plaza de Espa�a (elect.),Plaza Manuel Becerra (elect.),385865,386714
Plaza de Espa�a (elect.),Teatro P�rez Gald�s,385913,391947
Le�n y Castillo,Plaza San Agust�n,385917,386644
Obelisco,Piscina Julio Navarro,386046,386933
Base Naval,C.C. El Muelle,386147,386424
San Telmo,Piscina Julio Navarro,386158,387058
Cabildo de Gran Canaria,Gabinete Literario,386183,386449
Le�n y Castillo,San Telmo,386258,386717
Plaza O'Shanahan,Ayuntamiento,386454,386639
Plaza O'Shanahan,Plaza del Pilar,386511,387766
Le�n y Castillo,Las Canteras - Luis Morote,386643,387627
Parque del Estadio Insular,Piscina Julio Navarro,386720,387071
San Telmo,Le�n y Castillo,386772,387156
Base Naval,Torre Woermann,386876,387260
Cabildo de Gran Canaria,San Telmo,387027,387197
C.C. El Muelle,Plaza de Espa�a,387058,387520
Churruca,Plaza de Espa�a,387082,390658
Plaza O'Shanahan,San Telmo,387083,387668
C.C. La Minilla,Plaza de Am�rica,387084,387352
Plaza O'Shanahan,Teatro P�rez Gald�s,387099,387976
Obelisco,IES Mesa y L�pez,387119,388335
Las Canteras - Luis Morote,Ayuntamiento,387139,387979
Las Canteras - Luis Morote,Plaza de Espa�a,387146,387497
Las Canteras - Luis Morote,Plaza de Espa�a,387157,387494
IES Mesa y L�pez,Plazoleta de Farray,387171,387636
IES Mesa y L�pez,Plazoleta de Farray,387184,387631
Le�n y Castillo,Plaza de Am�rica,387362,388276
Mercado Central,Plaza del Pilar,387411,387919
Plaza O'Shanahan,Torre Las Palmas,387421,387847
Plaza del Pilar,Churruca,387563,387781
Mercado Central,C.C. El Muelle,387607,388025
Oficina de la Sitycleta,Churruca,387622,388757
Las Canteras - Luis Morote,Churruca,387718,388669
Castillo de Mata (elect.),Plaza Manuel Becerra (elect.),387779,389152
Base Naval,Paseo de Chil - Av. Escaleritas,387855,388372
Plaza O'Shanahan,Base Naval,387939,388619
San Telmo,Plaza San Agust�n,387994,388553
Torre Las Palmas,San Telmo,388010,388835
Vega de San Jos�,Gabinete Literario,388054,388452
Plaza de la feria ,Teatro P�rez Gald�s,388202,388681
Ayuntamiento,Plazoleta de Farray,388321,389506
Ayuntamiento,Plazoleta de Farray,388329,389392
Base Naval,Le�n y Castillo,388403,389091
Torre Woermann,C.C. El Muelle,388687,388928
Paseo de Chil - Av. Escaleritas,Barranquillo Don Zoilo,388839,389077
Base Naval,C.C. El Muelle,388876,389051
Torre Woermann,Base Naval,388896,389352
San Telmo,Gabinete Literario,388913,389372
Mercado Central,Plazoleta de Farray,388940,389125
Torre Las Palmas,Plaza O'Shanahan,388966,389383
Las Canteras - Luis Morote,Plaza de la feria ,388983,390089
Base Naval,Teatro P�rez Gald�s,389054,390234
Oficina de la Sitycleta,Ayuntamiento,389126,389419
Le�n y Castillo,San Telmo,389226,389591
Parque Santa Catalina,Plazoleta de Farray,389267,389510
San Bernardo,Castillo de Mata (elect.),389290,389649
Muelle Deportivo,Muelle Deportivo,389372,391883
Gabinete Literario,Plaza Manuel Becerra,389382,391278
Muelle Deportivo,Muelle Deportivo,389389,391812
Churruca,Piscina Julio Navarro,389402,390149
Base Naval,Ciudad de la Justicia,389416,390810
Plaza San Agust�n,Base Naval,389475,390518
San Bernardo,Plaza de Espa�a,389489,390735
Churruca,Plaza de Espa�a,389496,389787
Plaza Manuel Becerra,Plazoleta de Farray,389522,390602
Plaza Manuel Becerra,Paseo de Chil - Av. Escaleritas,389540,390828
Plaza O'Shanahan,Plaza San Agust�n,389633,390987
Plaza de Espa�a,Torre Woermann,389706,390343
Plaza San Agust�n,Ayuntamiento,389712,391071
C.C. El Muelle,San Crist�bal,389732,391744
Las Canteras - Luis Morote,Le�n y Castillo,389757,390580
Las Canteras - Luis Morote,Base Naval,389842,390173
Le�n y Castillo,Castillo de la Luz,389854,391214
Plaza de la feria ,Plaza de Espa�a,389885,390910
Castillo de Mata (elect.),Churruca,389897,391172
San Telmo,San Telmo,389914,391846
Castillo de la Luz,Castillo de la Luz,389924,389988
Plaza O'Shanahan,Parque Santa Catalina,390006,390865
Gabinete Literario,San Telmo,390069,391943
C.C. El Muelle,Plazoleta de Farray,390106,390462
San Telmo,Plaza O'Shanahan,390157,390652
Base Naval,C.C. El Muelle,390209,390426
Plaza de la feria ,Le�n y Castillo,390229,390365
Oficina S�tycleta (elect.),Plaza de Espa�a (elect.),390234,391153
Teatro P�rez Gald�s,Castillo de la Luz,390276,392063
Churruca,Plazoleta de Farray,390321,390591
San Bernardo,Plaza del Pilar,390348,392005
Castillo de la Luz,Base Naval,390365,390976
Plaza del Pilar,Torre Las Palmas,390376,391044
Torre Woermann,Oficina de la Sitycleta,390414,391116
Torre Woermann,Plaza del Pilar,390485,391405
Churruca,Plazoleta de Farray,390558,401123
Plazoleta de Farray,Churruca,390630,390866
Plaza de la feria ,Plaza del Pilar,390670,391886
Torre Las Palmas,C.C. El Muelle,390721,391053
Plaza del Pilar,Plaza de Espa�a,390738,391156
Gabinete Literario,C.C. El Muelle,390749,392288
Ayuntamiento,Base Naval,390756,391219
Plaza de la feria ,C.C. El Muelle,390762,391923
Oficina de la Sitycleta,Parque Santa Catalina,390778,392346
San Telmo,Plaza de Espa�a,390814,392134
Castillo de la Luz,Mercado Central,390818,391490
San Telmo,Plaza de Espa�a,390927,392069
Oficina de la Sitycleta,Parque Santa Catalina,391003,392225
Parque Santa Catalina,Ayuntamiento,391034,391859
Parque Santa Catalina,Ayuntamiento,391066,391859
Parque Santa Catalina,Ayuntamiento,391109,391878
San Telmo,Le�n y Castillo,391188,391571
Piscina Julio Navarro,Obelisco,391210,392061
Plaza O'Shanahan,Piscina Julio Navarro,391318,391758
Plaza de la feria ,Teatro P�rez Gald�s,391345,391724
San Bernardo,Plaza de Espa�a,391440,392501
San Telmo,Le�n y Castillo,391444,391862
Base Naval,Oficina de la Sitycleta,391446,392136
Mercado Central,Le�n y Castillo,391490,392004
San Bernardo,Churruca,391536,392644
Obelisco,Las Canteras - Luis Morote,391562,392621
IES Mesa y L�pez,Torre Woermann,391704,392669
Plazoleta de Farray,Plaza del Pilar,391726,392115
Ayuntamiento,Base Naval,391825,392348
Ayuntamiento,San Telmo,391852,392559
Le�n y Castillo,Plaza de Am�rica,391882,393345
Plazoleta de Farray,Churruca,391949,392179
Mercado Central,Le�n y Castillo,391974,392710
Plaza Manuel Becerra,Gabinete Literario,392110,394487
Can�dromo,Plaza de Espa�a (elect.),392155,392724
Plazoleta de Farray,Plaza del Pilar,392195,392509
Obelisco,Plaza de Am�rica,392280,393736
Plaza O'Shanahan,C.C. El Muelle,392283,392953
Castillo de la Luz,Castillo de la Luz,392361,396995
Parque Santa Catalina,Ayuntamiento,392395,392944
Parque Santa Catalina,San Telmo,392408,393447
Castillo de la Luz,Castillo de la Luz,392484,396929
Plazoleta de Farray,Obelisco,392531,393863
Mercado Central,Gabinete Literario,392547,393681
Plazoleta de Farray,Plaza de Am�rica,392605,393900
Piscina Julio Navarro,Parque del Estadio Insular,392820,393003
Base Naval,Parque Santa Catalina,392858,393211
Base Naval,Parque Santa Catalina,392893,393215
San Telmo,Plaza San Agust�n,393079,393498
Torre Woermann,Las Canteras - Luis Morote,393191,393805
Plaza O'Shanahan,Base Naval,393372,393848
Can�dromo,Le�n y Castillo,393391,394267
Can�dromo,Le�n y Castillo,393402,394317
Paseo de Chil - Av. Escaleritas,Plaza de Espa�a,393427,393860
San Telmo,Las Canteras - Luis Morote,393462,396836
Plaza de Am�rica,Plaza de Espa�a,393485,393800
Ayuntamiento,Castillo de la Luz,393555,394517
San Telmo,Las Canteras - Luis Morote,393611,397122
San Telmo,Las Canteras - Luis Morote,393645,397149
San Telmo,Torre Las Palmas,393746,394539
Las Canteras - Luis Morote,Parque Santa Catalina,393764,394025
San Telmo,Torre Las Palmas,393796,394533
Plazoleta de Farray,San Bernardo,393811,395039
Las Canteras - Luis Morote,Parque Santa Catalina,393830,404454
San Telmo,Plaza de la feria ,393897,394187
Le�n y Castillo,San Telmo,393900,394258
Churruca,Plazoleta de Farray,393933,394164
Plaza de Espa�a,Plaza del Pilar,394004,395216
San Telmo,Gabinete Literario,394008,394369
Plazoleta de Farray,C.C. El Muelle,394109,394335
Obelisco,IES Mesa y L�pez,394132,395740
Plazoleta de Farray,Churruca,394240,394472
Torre Woermann,Paseo de Chil - Av. Escaleritas,394290,395464
Plaza del Pilar,Plaza de Espa�a,394302,394685
Plaza de Espa�a (elect.),Oficina S�tycleta (elect.),394339,395171
Plaza O'Shanahan,Torre Woermann,394462,395386
Base Naval,Castillo de la Luz,394540,395337
Base Naval,Castillo de la Luz,394546,395340
Plaza O'Shanahan,C.C. El Muelle,394555,395349
Plaza de Espa�a,San Telmo,394571,396297
Torre Woermann,San Telmo,394653,396367
C.C. El Muelle,Ciudad de la Justicia,394682,396210
Intermodal El Rinc�n,Castillo de la Luz,394704,395937
C.C. El Muelle,San Telmo,394715,395926
Ayuntamiento,Castillo de la Luz,394763,395543
Plaza Manuel Becerra,Base Naval,394803,395333
Torre Las Palmas,San Telmo,394835,397104
Plaza de Espa�a,Base Naval,394856,395168
Villa de Zarauz,Gabinete Literario,395024,395876
Cabildo de Gran Canaria,Piscina Julio Navarro,395025,395703
Plaza de Espa�a,Plaza del Pilar,395106,395591
Oficina de la Sitycleta,Plazoleta de Farray,395138,395944
Teatro P�rez Gald�s,Churruca,395157,396949
Plaza de Espa�a (elect.),Plaza de Espa�a (elect.),395168,396423
Plaza Manuel Becerra,Plaza Manuel Becerra,395180,398094
Churruca,Parque Santa Catalina,395273,395805
C.C. El Muelle,Base Naval,395277,395520
Piscina Julio Navarro,Plazoleta de Farray,395284,395767
Oficina de la Sitycleta,San Telmo,395334,396199
Base Naval,Ayuntamiento,395403,395760
Cabildo de Gran Canaria,Base Naval,395407,396368
Le�n y Castillo,Torre Las Palmas,395492,396145
Plazoleta de Farray,Parque Santa Catalina,395512,395655
Teatro P�rez Gald�s,Castillo de la Luz,395522,397050
Ciudad de la Justicia,Cabildo de Gran Canaria,395528,396189
Teatro P�rez Gald�s,C.C. El Muelle,395744,396749
Castillo de Mata (elect.),Plaza de Espa�a (elect.),396036,396683
San Bernardo,Plaza de la feria ,396124,396701
Piscina Julio Navarro,Churruca,396193,397883
Castillo de Mata (elect.),C.C. La Ballena (elect.),396373,396951
Plazoleta de Farray,Torre Woermann,396376,397044
Churruca,Castillo de la Luz,396414,397123
Ayuntamiento,Plaza O'Shanahan,396466,396791
Gabinete Literario,Castillo de Mata (elect.),396517,397030
Plaza O'Shanahan,Parque del Estadio Insular,396578,397066
Gabinete Literario,Le�n y Castillo,396580,397218
Parque del Estadio Insular,Plaza O'Shanahan,396609,397097
Hoya de la Plata,San Telmo,396617,397725
Plaza de Espa�a,Plaza del Pilar,396720,397120
Plazoleta de Farray,Parque Santa Catalina,396760,396963
Parque del Estadio Insular,Plazoleta de Farray,396810,397148
Churruca,Churruca,396866,398392
San Telmo,Le�n y Castillo,396907,397229
C.C. El Muelle,Torre Las Palmas,396909,397335
Castillo de Mata (elect.),Castillo de Mata (elect.),397056,397196
Barranquillo Don Zoilo,Las Canteras - Luis Morote,397106,398147
Barranquillo Don Zoilo,Las Canteras - Luis Morote,397127,398141
San Telmo,Plaza O'Shanahan,397163,397776
Plaza O'Shanahan,Plazoleta de Farray,397324,398199
Le�n y Castillo,C.C. El Muelle,397398,398802
Le�n y Castillo,C.C. El Muelle,397415,398859
Plaza O'Shanahan,Le�n y Castillo,397437,397625
Le�n y Castillo,C.C. El Muelle,397452,398748
Plaza de la feria ,Ayuntamiento,397484,398258
San Telmo,Le�n y Castillo,397582,397937
C.C. El Muelle,Torre Las Palmas,397665,398047
Obelisco,Churruca,397873,399644
Base Naval,Plaza O'Shanahan,397997,398527
Plaza del Pilar,Plazoleta de Farray,398107,398441
Plaza del Pilar,Parque Santa Catalina,398121,399686
Parque Santa Catalina,Mercado Central,398137,398549
Torre Las Palmas,Le�n y Castillo,398190,398693
Plaza de Espa�a,Torre Las Palmas,398224,398605
Parque Santa Catalina,Intermodal El Rinc�n,398319,399144
Las Canteras - Luis Morote,Plaza Manuel Becerra,398468,399464
Le�n y Castillo,Plaza O'Shanahan,398520,400361
Le�n y Castillo,Plaza O'Shanahan,398527,400354
Le�n y Castillo,Oficina de la Sitycleta,398531,400095
Plaza de Espa�a (elect.),Paseo de Chil - Av. Escaleritas,398657,399062
Plaza del Pilar,Plaza de Espa�a,398785,399192
C.C. El Muelle,Le�n y Castillo,398800,400231
C.C. El Muelle,Le�n y Castillo,398870,400227
Gabinete Literario,Obelisco,398875,399441
C.C. El Muelle,C.C. El Muelle,398876,399031
Mercado Central,Torre Woermann,398941,399599
C.C. El Muelle,Le�n y Castillo,399072,400242
Ayuntamiento,Obelisco,399147,399509
Base Naval,Ayuntamiento,399301,399734
Las Canteras - Luis Morote,Plaza de Espa�a,399466,400076
Plazoleta de Farray,Churruca,399522,399754
Ayuntamiento,Base Naval,399553,399979
Paseo de Chil - Av. Escaleritas,Plaza de Espa�a,399571,399958
C.C. El Muelle,Plaza O'Shanahan,399583,400533
Plazoleta de Farray,Intermodal El Rinc�n,399603,400138
Oficina de la Sitycleta,Torre Woermann,399780,400566
Ciudad de la Justicia,Obelisco,399784,400748
Plaza Manuel Becerra,Las Canteras - Luis Morote,399813,400543
Ciudad de la Justicia,Plaza de la feria ,399900,401031
San Telmo,Plaza de Espa�a,400024,401520
Plaza de Espa�a,Plaza de Am�rica,400030,400344
Oficina de la Sitycleta,Plaza O'Shanahan,400120,400356
Plaza Manuel Becerra (elect.),Castillo de Mata (elect.),400151,401487
Plaza Manuel Becerra (elect.),Castillo de Mata (elect.),400158,401484
Plaza de Espa�a (elect.),Castillo de Mata (elect.),400240,400915
Plaza de la feria ,Teatro P�rez Gald�s,400338,405310
Ayuntamiento,Las Canteras - Luis Morote,400643,401488
Plaza de la feria ,San Telmo,400752,401278
Plaza de Espa�a (elect.),Can�dromo,400821,401729
Obelisco,Castillo de la Luz,400829,402234
San Telmo,Oficina de la Sitycleta,400999,401631
Castillo de Mata (elect.),Obelisco,401102,401348
Piscina Julio Navarro,Plaza de la feria ,401142,401571
Mercado Central,Churruca,401275,401596
Plazoleta de Farray,Piscina Julio Navarro,401287,401977
Parque Santa Catalina,Castillo de la Luz,401471,401875
Parque Santa Catalina,Castillo de la Luz,401473,401871
Parque Santa Catalina,IES Mesa y L�pez,401569,402305
Parque Santa Catalina,IES Mesa y L�pez,401594,402349
C.C. La Ballena (elect.),Can�dromo (electric),401778,402677
San Telmo,Castillo de la Luz,401804,403136
Plaza de Espa�a,Las Canteras - Luis Morote,401869,402786
Churruca,Plazoleta de Farray,401921,402202
Churruca,Gabinete Literario,401925,403432
San Telmo,Le�n y Castillo,402067,402413
San Telmo,Ayuntamiento,402088,402733
Base Naval,Cabildo de Gran Canaria,402218,403324
Oficina de la Sitycleta,Parque Santa Catalina,402314,403280
