Castillo de Mata (elect.),Plaza Manuel Becerra (elect.),49738,51710
Churruca,Castillo de la Luz,49779,50419
Churruca,Castillo de la Luz,49786,94314
San Telmo,Plaza de la feria ,49790,51116
San Telmo,San Telmo,49813,49893
Churruca,Plaza de EspaÃ±a,49844,50535
San Telmo,San Telmo,49928,55806
C.C. La Minilla,Las Canteras - Luis Morote,50005,50729
Base Naval,Torre Woermann,50033,50480
Parque Santa Catalina,LeÃ³n y Castillo,50087,50863
Parque Santa Catalina,Castillo de la Luz,50180,50667
Castillo de Mata (elect.),Plaza de EspaÃ±a (elect.),50235,51102
Plaza O'Shanahan,Parque Santa Catalina,50385,51124
Parque Santa Catalina,San Telmo,50448,51896
Oficina de la Sitycleta,Torre Las Palmas,50480,50805
Parque Santa Catalina,San Telmo,50501,51887
Plazoleta de Farray,Intermodal El RincÃ³n,50539,51069
Plaza de EspaÃ±a (elect.),Castillo de Mata (elect.),50613,51339
Castillo de la Luz,Torre Woermann,50803,52603
Base Naval,Castillo de la Luz,50828,51430
San Telmo,Castillo de la Luz,50950,59516
Plazoleta de Farray,Churruca,51107,51286
Parque Santa Catalina,Plaza Manuel Becerra,51147,51804
Plaza de EspaÃ±a (elect.),Torre Woermann,51162,52905
San Telmo,Torre Woermann,51370,53100
El Sebadal (elec.),Parque Santa Catalina,51753,52627
Churruca,Plaza de la feria ,51826,52973
Parque Santa Catalina,Plaza O'Shanahan,51916,52677
Piscina Julio Navarro,Parque del Estadio Insular,51928,52178
Aparcamiento SanapÃº,Parque Santa Catalina,52008,52329
C.C. El Muelle,Castillo de la Luz,52162,52566
Base Naval,Intermodal El RincÃ³n,52198,53224
LeÃ³n y Castillo,San Bernardo,52298,52873
Plaza O'Shanahan,Parque Santa Catalina,52554,53325
Parque del Estadio Insular,Plaza de EspaÃ±a,52731,53068
San Telmo,Plaza de EspaÃ±a,52911,55002
LeÃ³n y Castillo,Ayuntamiento,53317,53727
IES Mesa y LÃ³pez,Plaza de la feria ,53492,54340
Parque Santa Catalina,Castillo de la Luz,53513,53954
Plaza de EspaÃ±a,Base Naval,53723,54023
Ayuntamiento,Castillo de la Luz,53743,54794
San Telmo,Las Canteras - Luis Morote,53771,55623
San Telmo,Las Canteras - Luis Morote,53813,55606
Ayuntamiento,Base Naval,53886,54338
Ayuntamiento,Base Naval,53887,54382
Teatro PÃ©rez GaldÃ³s,Churruca,53940,55642
LeÃ³n y Castillo,San Telmo,54011,54399
Las Canteras - Luis Morote,San Telmo,54015,55166
Plaza de EspaÃ±a (elect.),Plaza Manuel Becerra (elect.),54061,62202
Barranquillo Don Zoilo,Las Canteras - Luis Morote,54063,55272
LeÃ³n y Castillo,Plaza O'Shanahan,54068,57510
Barranquillo Don Zoilo,Las Canteras - Luis Morote,54084,55270
Churruca,Mercado Central,54468,59268
Oficina SÃ­tycleta (elect.),Plaza de EspaÃ±a (elect.),54535,55255
Cabildo de Gran Canaria,Cabildo de Gran Canaria,54650,55764
San Telmo,Plaza O'Shanahan,54683,55219
Torre Las Palmas,San CristÃ³bal,54824,55792
Piscina Julio Navarro,Torre Woermann,54861,55783
Piscina Julio Navarro,Torre Woermann,54872,55798
Plaza de la feria ,Plaza de EspaÃ±a,54939,55865
San Telmo,Churruca,54958,56351
Parque Santa Catalina,Plaza O'Shanahan,55016,56037
Parque Santa Catalina,Plaza O'Shanahan,55036,55995
Paseo de Chil - Av. Escaleritas,Torre Woermann,55084,56049
Churruca,Parque Santa Catalina,55123,55517
Torre Woermann,Las Canteras - Luis Morote,55436,55736
Plaza Manuel Becerra,Parque Santa Catalina,55460,55937
Plaza O'Shanahan,Plaza O'Shanahan,55503,57658
Parque Santa Catalina,Plaza de EspaÃ±a,55902,56336
Mercado Central,Plaza O'Shanahan,55973,56946
Cabildo de Gran Canaria,Cabildo de Gran Canaria,56299,57759
Plaza de EspaÃ±a (elect.),Plaza de EspaÃ±a (elect.),56359,56426
Plaza de EspaÃ±a (elect.),Castillo de Mata (elect.),56442,57091
Base Naval,IES Mesa y LÃ³pez,56707,57691
Parque Santa Catalina,Castillo de la Luz,56923,57295
Ayuntamiento,Gabinete Literario,57558,58454
Plaza de EspaÃ±a,Parque Santa Catalina,57721,58322
Plaza de la feria ,Torre Woermann,58070,59471
Plaza de la feria ,Torre Woermann,58117,59477
C.C. El Muelle,C.C. El Muelle,58170,58231
Torre Woermann,C.C. El Muelle,58234,58536
C.C. El Muelle,Torre Las Palmas,58286,58649
Plaza Manuel Becerra,Las Canteras - Luis Morote,58553,59337
C.C. El Muelle,Plaza de la feria ,58586,59295
C.C. El Muelle,C.C. El Muelle,58592,58652
Plaza de EspaÃ±a,Plaza de EspaÃ±a,58624,59840
C.C. El Muelle,C.C. El Muelle,58684,59192
Oficina de la Sitycleta,Plaza San AgustÃ­n,58755,60109
Oficina de la Sitycleta,Plaza San AgustÃ­n,58766,60103
Obelisco,San Telmo,58883,59318
Intermodal El RincÃ³n,Base Naval,59162,59955
C.C. El Muelle,Plaza Manuel Becerra,59213,59676
Torre Woermann,LeÃ³n y Castillo,59289,60709
Torre Woermann,LeÃ³n y Castillo,59295,60644
Torre Woermann,LeÃ³n y Castillo,59303,60636
Parque Santa Catalina,Castillo de la Luz,59340,59793
C.C. El Muelle,C.C. El Muelle,59656,61275
Teatro PÃ©rez GaldÃ³s,Parque Santa Catalina,59682,61396
Torre Las Palmas,Plaza de EspaÃ±a,59696,60135
San Telmo,Mercado Central,60178,61810
San Telmo,Mercado Central,60189,61808
San Telmo,Mercado Central,60263,62107
Churruca,Plaza Manuel Becerra,60778,65069
LeÃ³n y Castillo,San Telmo,60945,61647
San Telmo,LeÃ³n y Castillo,61035,61316
Plaza de la feria ,San Telmo,86351,86619
C.C. El Muelle,C.C. El Muelle,86368,87053
Plaza de la feria ,Plaza de EspaÃ±a,86539,87395
C.C. El Muelle,Plazoleta de Farray,86618,86867
LeÃ³n y Castillo,Torre Woermann,86759,89901
Plaza de EspaÃ±a (elect.),Castillo de Mata (elect.),86835,87403
Plaza Manuel Becerra,Intermodal El RincÃ³n,87335,88778
LeÃ³n y Castillo,Torre Woermann,87384,89970
Cabildo de Gran Canaria,Gabinete Literario,87504,87749
Castillo de la Luz,San Telmo,88379,89684
Plazoleta de Farray,Aparcamiento SanapÃº,89011,91830
Barranquillo Don Zoilo,Plaza de la feria ,89991,90694
Ayuntamiento,LeÃ³n y Castillo,90042,117254
San Telmo,Obelisco,91101,91463
Plaza de EspaÃ±a,San Telmo,91160,92170
Plazoleta de Farray,Torre Woermann,92229,94930
Base Naval,IES Mesa y LÃ³pez,92805,93246
Torre Las Palmas,Muelle Deportivo,93523,96040
Las Canteras - Luis Morote,Las Canteras - Luis Morote,94393,94579
Plaza O'Shanahan,Ciudad de la Justicia,94441,95808
Plaza de la feria ,Teatro PÃ©rez GaldÃ³s,94547,95060
Las Canteras - Luis Morote,Las Canteras - Luis Morote,94610,98280
Parque Santa Catalina,LeÃ³n y Castillo,94831,95671
CanÃ³dromo,Plaza Manuel Becerra,95036,96405
IES Mesa y LÃ³pez,Ayuntamiento,95594,96141
Intermodal El RincÃ³n,Castillo de la Luz,95633,97116
CanÃ³dromo,Plaza de EspaÃ±a (elect.),95850,96306
Plazoleta de Farray,San Telmo,95963,97570
Teatro PÃ©rez GaldÃ³s,Plaza de la feria ,95980,96607
Castillo de Mata (elect.),Plaza de EspaÃ±a (elect.),96012,97079
Plaza Manuel Becerra,San CristÃ³bal,96468,98270
San Bernardo,LeÃ³n y Castillo,96534,97192
Plaza San AgustÃ­n,Obelisco,96710,97252
Plaza O'Shanahan,San Telmo,96827,97295
Plaza de EspaÃ±a,Mercado Central,96946,97160
Vega de San JosÃ©,Ciudad Deportiva,97149,97675
Ciudad de la Justicia,Base Naval,97285,98353
Barranquillo Don Zoilo,San Telmo,97547,98085
Barranquillo Don Zoilo,San Telmo,97561,98085
Vega de San JosÃ©,San Telmo,97641,98456
San Telmo,Torre Las Palmas,97853,98443
Mercado Central,Plaza de EspaÃ±a (elect.),97884,111732
Plaza de la feria ,Paseo de Chil - Av. Escaleritas,97950,98821
San CristÃ³bal,Hoya de la Plata,98358,100011
Torre Las Palmas,Plaza de la feria ,98361,98834
Ayuntamiento,Plaza de la feria ,98560,98886
Parque Santa Catalina,Plaza O'Shanahan,98648,99363
Barranquillo Don Zoilo,C.C. El Muelle,98969,99802
Gabinete Literario,Plaza de la feria ,99015,99457
Las Canteras - Luis Morote,Muelle Deportivo,99020,100265
Piscina Julio Navarro,Plaza de la feria ,99045,99426
Plaza de EspaÃ±a,Base Naval,99220,99413
Villa de Zarauz,Hoya de la Plata,99263,99569
Torre Woermann,Churruca,99501,100170
Plaza de la feria ,Teatro PÃ©rez GaldÃ³s,99652,99953
Torre Las Palmas,C.C. El Muelle,99747,100099
Hoya de la Plata,Oficina de la Sitycleta,100037,101421
Plazoleta de Farray,Torre Woermann,100047,100453
Plaza del Pilar,San CristÃ³bal,100267,101888
LeÃ³n y Castillo,Muelle Deportivo,100400,100759
LeÃ³n y Castillo,Torre Las Palmas,100528,101046
Castillo de la Luz,Plaza del Pilar,100611,101419
Plaza de EspaÃ±a (elect.),Castillo de Mata (elect.),100633,101210
Torre Las Palmas,Plaza del Pilar,100663,101384
LeÃ³n y Castillo,Churruca,100756,101803
Plazoleta de Farray,Churruca,100934,114372
Plazoleta de Farray,Churruca,100935,114396
Churruca,Torre Woermann,100966,101905
Churruca,Torre Woermann,100997,101921
Parque Santa Catalina,Torre Las Palmas,101062,101483
Piscina Julio Navarro,Parque Santa Catalina,101161,101798
Mercado Central,Churruca,101260,101643
Las Canteras - Luis Morote,Churruca,101322,101810
Parque del Estadio Insular,LeÃ³n y Castillo,101443,101885
Oficina SÃ­tycleta (elect.),CanÃ³dromo,101546,107892
Obelisco,San Telmo,101689,102139
Cabildo de Gran Canaria,Torre Las Palmas,101699,102592
Cabildo de Gran Canaria,Teatro PÃ©rez GaldÃ³s,101781,102220
C.C. El Muelle,Teatro PÃ©rez GaldÃ³s,101808,103292
Hoya de la Plata,Gabinete Literario,102121,103612
Las Canteras - Luis Morote,Intermoda
